continent,date,new_cases_smoothed_per_million
,4/23/2021,8.111
,4/24/2021,7.777
,4/25/2021,7.789
,4/26/2021,7.592
,4/27/2021,7.559
,4/28/2021,7.312
,4/29/2021,7.638
,4/30/2021,7.365
,5/1/2021,7.139
,5/2/2021,6.799
,5/3/2021,6.804
,5/4/2021,6.541
,5/5/2021,6.554
,5/6/2021,6.313
,5/7/2021,6.307
,5/8/2021,6.143
,5/9/2021,6.511
,5/10/2021,6.516
,5/11/2021,6.514
,5/12/2021,6.453
,5/13/2021,5.971
,5/14/2021,5.846
,5/15/2021,5.907
,5/16/2021,5.639
,5/17/2021,5.679
,5/18/2021,6.034
,5/19/2021,6.15
,5/20/2021,6.448
,5/21/2021,6.655
,5/22/2021,6.967
,5/23/2021,7.069
,5/24/2021,7.191
,5/25/2021,6.687
,5/26/2021,7.107
,5/27/2021,7.126
,5/28/2021,7.363
,5/29/2021,7.559
,5/30/2021,7.333
,5/31/2021,7.819
,6/1/2021,8.267
,6/2/2021,8.228
,6/3/2021,8.553
,6/4/2021,8.813
,6/5/2021,8.899
,6/6/2021,9.606
,6/7/2021,9.417
,6/8/2021,9.713
,6/9/2021,10.206
,6/10/2021,10.926
,6/11/2021,11.444
,6/12/2021,12.292
,6/13/2021,12.72
,6/14/2021,13.167
,6/15/2021,13.882
,6/16/2021,14.687
,6/17/2021,15.263
,6/18/2021,15.699
,6/19/2021,15.998
,6/20/2021,16.635
,6/21/2021,17.482
,6/22/2021,17.784
,6/23/2021,18.469
,6/24/2021,19.174
,6/25/2021,20.316
,6/26/2021,21.444
,6/27/2021,21.912
,6/28/2021,22.032
,6/29/2021,22.617
,6/30/2021,23.233
,7/1/2021,24.152
,7/2/2021,24.994
,7/3/2021,25.912
,7/4/2021,26.352
,7/5/2021,26.706
,7/6/2021,27.589
,7/7/2021,28.174
,7/8/2021,28.633
,7/9/2021,28.99
,7/10/2021,29.205
,7/11/2021,29.59
,7/12/2021,30.23
,7/13/2021,30.397
,7/14/2021,30.374
,7/15/2021,30.509
,7/16/2021,29.967
,7/17/2021,29.282
,7/18/2021,29.358
,7/19/2021,28.914
,7/20/2021,28.403
,7/21/2021,27.279
,7/22/2021,26.241
,7/23/2021,25.219
,7/24/2021,24.854
,7/25/2021,24.512
,7/26/2021,24.918
,7/27/2021,24.691
,7/28/2021,26.281
,7/29/2021,27.228
,7/30/2021,28.419
,7/31/2021,28.476
,8/1/2021,28.612
,8/2/2021,28.646
,8/3/2021,28.784
,8/4/2021,28.419
,8/5/2021,28.427
,8/6/2021,28.32
,8/7/2021,28.362
,8/8/2021,28.303
,8/9/2021,28.212
,8/10/2021,28.4
,8/11/2021,27.3
,8/12/2021,27.147
,8/13/2021,26.989
,8/14/2021,26.736
,8/15/2021,26.243
,8/16/2021,25.806
,8/17/2021,25.574
,8/18/2021,26.547
,8/19/2021,25.818
,8/20/2021,25.472
,8/21/2021,25.157
,8/22/2021,25.003
,8/23/2021,27.045
,8/24/2021,26.787
,8/25/2021,25.968
,8/26/2021,25.889
,8/27/2021,25.563
,8/28/2021,25.274
,8/29/2021,24.613
,8/30/2021,21.905
,8/31/2021,21.167
,9/1/2021,20.617
,9/2/2021,19.511
,9/3/2021,18.712
,9/4/2021,17.977
,9/5/2021,17.648
,9/6/2021,17.037
,9/7/2021,16.712
,9/8/2021,15.948
,9/9/2021,15.321
,9/10/2021,14.615
,9/11/2021,14.057
,9/12/2021,13.558
,9/13/2021,13.083
,9/14/2021,13.666
,9/15/2021,13.027
,9/16/2021,12.971
,9/17/2021,12.605
,9/18/2021,12.157
,9/19/2021,11.774
,9/20/2021,11.622
,9/21/2021,10.198
,9/22/2021,10.056
,9/23/2021,9.356
,9/24/2021,8.963
,9/25/2021,8.793
,9/26/2021,8.427
,9/27/2021,8.222
,9/28/2021,7.94
,9/29/2021,7.93
,9/30/2021,7.82
,10/1/2021,10.887
,10/2/2021,10.541
,10/3/2021,10.494
Europe,2/25/2020,
Europe,2/26/2020,
Europe,2/27/2020,
Europe,2/28/2020,
Europe,2/29/2020,
Europe,3/1/2020,
Europe,3/2/2020,
Europe,3/3/2020,
Europe,3/4/2020,
Europe,3/5/2020,
Europe,3/6/2020,
Europe,3/7/2020,
Europe,3/8/2020,
Europe,3/9/2020,
Europe,3/10/2020,
Europe,3/11/2020,
Europe,3/12/2020,
Europe,3/13/2020,
Europe,3/14/2020,1.89
Europe,3/15/2020,2.088
Europe,3/16/2020,2.437
Europe,3/17/2020,2.238
Europe,3/18/2020,2.337
Europe,3/19/2020,2.039
Europe,3/20/2020,1.84
Europe,3/21/2020,1.89
Europe,3/22/2020,2.337
Europe,3/23/2020,2.635
Europe,3/24/2020,3.381
Europe,3/25/2020,4.326
Europe,3/26/2020,5.47
Europe,3/27/2020,5.768
Europe,3/28/2020,6.017
Europe,3/29/2020,6.116
Europe,3/30/2020,5.917
Europe,3/31/2020,5.967
Europe,4/1/2020,5.619
Europe,4/2/2020,5.122
Europe,4/3/2020,5.868
Europe,4/4/2020,6.763
Europe,4/5/2020,7.409
Europe,4/6/2020,7.658
Europe,4/7/2020,6.962
Europe,4/8/2020,7.011
Europe,4/9/2020,6.564
Europe,4/10/2020,5.569
Europe,4/11/2020,4.973
Europe,4/12/2020,4.227
Europe,4/13/2020,4.475
Europe,4/14/2020,4.575
Europe,4/15/2020,4.674
Europe,4/16/2020,5.42
Europe,4/17/2020,6.116
Europe,4/18/2020,5.718
Europe,4/19/2020,5.768
Europe,4/20/2020,5.818
Europe,4/21/2020,6.663
Europe,4/22/2020,6.962
Europe,4/23/2020,7.21
Europe,4/24/2020,6.912
Europe,4/25/2020,8.155
Europe,4/26/2020,8.155
Europe,4/27/2020,7.558
Europe,4/28/2020,7.011
Europe,4/29/2020,6.564
Europe,4/30/2020,5.47
Europe,5/1/2020,5.171
Europe,5/2/2020,3.829
Europe,5/3/2020,3.431
Europe,5/4/2020,3.332
Europe,5/5/2020,3.481
Europe,5/6/2020,3.282
Europe,5/7/2020,3.431
Europe,5/8/2020,3.381
Europe,5/9/2020,3.332
Europe,5/10/2020,3.63
Europe,5/11/2020,3.431
Europe,5/12/2020,2.785
Europe,5/13/2020,2.387
Europe,5/14/2020,2.785
Europe,5/15/2020,3.282
Europe,5/16/2020,3.829
Europe,5/17/2020,3.879
Europe,5/18/2020,3.779
Europe,5/19/2020,3.63
Europe,5/20/2020,4.177
Europe,5/21/2020,3.53
Europe,5/22/2020,3.232
Europe,5/23/2020,2.785
Europe,5/24/2020,2.586
Europe,5/25/2020,2.785
Europe,5/26/2020,3.978
Europe,5/27/2020,4.276
Europe,5/28/2020,5.321
Europe,5/29/2020,5.868
Europe,5/30/2020,6.613
Europe,5/31/2020,6.912
Europe,6/1/2020,6.912
Europe,6/2/2020,6.713
Europe,6/3/2020,6.663
Europe,6/4/2020,6.017
Europe,6/5/2020,5.619
Europe,6/6/2020,5.47
Europe,6/7/2020,5.42
Europe,6/8/2020,5.967
Europe,6/9/2020,6.713
Europe,6/10/2020,7.807
Europe,6/11/2020,9.348
Europe,6/12/2020,10.144
Europe,6/13/2020,11.536
Europe,6/14/2020,13.674
Europe,6/15/2020,16.26
Europe,6/16/2020,18.547
Europe,6/17/2020,18.945
Europe,6/18/2020,20.039
Europe,6/19/2020,20.984
Europe,6/20/2020,21.233
Europe,6/21/2020,21.929
Europe,6/22/2020,20.139
Europe,6/23/2020,18.647
Europe,6/24/2020,19.492
Europe,6/25/2020,20.089
Europe,6/26/2020,21.432
Europe,6/27/2020,21.829
Europe,6/28/2020,21.879
Europe,6/29/2020,23.421
Europe,6/30/2020,24.266
Europe,7/1/2020,23.172
Europe,7/2/2020,23.371
Europe,7/3/2020,24.017
Europe,7/4/2020,24.316
Europe,7/5/2020,24.415
Europe,7/6/2020,24.763
Europe,7/7/2020,25.012
Europe,7/8/2020,26.155
Europe,7/9/2020,26.155
Europe,7/10/2020,26.155
Europe,7/11/2020,27.448
Europe,7/12/2020,27.896
Europe,7/13/2020,30.183
Europe,7/14/2020,31.277
Europe,7/15/2020,32.122
Europe,7/16/2020,32.968
Europe,7/17/2020,31.227
Europe,7/18/2020,31.675
Europe,7/19/2020,31.625
Europe,7/20/2020,29.835
Europe,7/21/2020,30.979
Europe,7/22/2020,30.133
Europe,7/23/2020,30.581
Europe,7/24/2020,33.018
Europe,7/25/2020,31.277
Europe,7/26/2020,33.465
Europe,7/27/2020,35.255
Europe,7/28/2020,35.156
Europe,7/29/2020,37.145
Europe,7/30/2020,36.349
Europe,7/31/2020,35.106
Europe,8/1/2020,37.741
Europe,8/2/2020,37.592
Europe,8/3/2020,36.797
Europe,8/4/2020,37.443
Europe,8/5/2020,38.985
Europe,8/6/2020,40.725
Europe,8/7/2020,43.51
Europe,8/8/2020,43.708
Europe,8/9/2020,44.355
Europe,8/10/2020,45.548
Europe,8/11/2020,46.046
Europe,8/12/2020,46.145
Europe,8/13/2020,47.488
Europe,8/14/2020,48.035
Europe,8/15/2020,48.979
Europe,8/16/2020,48.184
Europe,8/17/2020,47.885
Europe,8/18/2020,48.631
Europe,8/19/2020,49.477
Europe,8/20/2020,49.526
Europe,8/21/2020,49.825
Europe,8/22/2020,50.471
Europe,8/23/2020,52.062
Europe,8/24/2020,54.996
Europe,8/25/2020,54.946
Europe,8/26/2020,55.444
Europe,8/27/2020,55.493
Europe,8/28/2020,53.504
Europe,8/29/2020,49.924
Europe,8/30/2020,47.388
Europe,8/31/2020,45.15
Europe,9/1/2020,42.117
Europe,9/2/2020,39.83
Europe,9/3/2020,37.841
Europe,9/4/2020,38.388
Europe,9/5/2020,40.924
Europe,9/6/2020,43.51
Europe,9/7/2020,44.405
Europe,9/8/2020,47.09
Europe,9/9/2020,48.532
Europe,9/10/2020,50.521
Europe,9/11/2020,52.41
Europe,9/12/2020,53.852
Europe,9/13/2020,54.598
Europe,9/14/2020,55.394
Europe,9/15/2020,55.642
Europe,9/16/2020,55.294
Europe,9/17/2020,54.101
Europe,9/18/2020,52.311
Europe,9/19/2020,51.764
Europe,9/20/2020,51.316
Europe,9/21/2020,50.471
Europe,9/22/2020,49.427
Europe,9/23/2020,48.283
Europe,9/24/2020,48.383
Europe,9/25/2020,48.333
Europe,9/26/2020,46.095
Europe,9/27/2020,43.46
Europe,9/28/2020,42.565
Europe,9/29/2020,42.366
Europe,9/30/2020,42.863
Europe,10/1/2020,44.007
Europe,10/2/2020,45.747
Europe,10/3/2020,47.935
Europe,10/4/2020,50.073
Europe,10/5/2020,50.67
Europe,10/6/2020,52.211
Europe,10/7/2020,53.753
Europe,10/8/2020,54.35
Europe,10/9/2020,54.747
Europe,10/10/2020,55.394
Europe,10/11/2020,56.339
Europe,10/12/2020,57.681
Europe,10/13/2020,58.875
Europe,10/14/2020,60.913
Europe,10/15/2020,65.289
Europe,10/16/2020,71.356
Europe,10/17/2020,76.726
Europe,10/18/2020,82.345
Europe,10/19/2020,88.511
Europe,10/20/2020,94.428
Europe,10/21/2020,99.102
Europe,10/22/2020,101.34
Europe,10/23/2020,102.185
Europe,10/24/2020,103.627
Europe,10/25/2020,104.522
Europe,10/26/2020,104.174
Europe,10/27/2020,103.329
Europe,10/28/2020,104.025
Europe,10/29/2020,102.682
Europe,10/30/2020,103.329
Europe,10/31/2020,100.296
Europe,11/1/2020,101.688
Europe,11/2/2020,103.329
Europe,11/3/2020,108.152
Europe,11/4/2020,112.379
Europe,11/5/2020,119.639
Europe,11/6/2020,128.092
Europe,11/7/2020,140.722
Europe,11/8/2020,149.374
Europe,11/9/2020,159.518
Europe,11/10/2020,168.568
Europe,11/11/2020,174.088
Europe,11/12/2020,173.541
Europe,11/13/2020,173.591
Europe,11/14/2020,175.43
Europe,11/15/2020,180.204
Europe,11/16/2020,184.033
Europe,11/17/2020,190.547
Europe,11/18/2020,200.691
Europe,11/19/2020,219.387
Europe,11/20/2020,236.592
Europe,11/21/2020,246.786
Europe,11/22/2020,245.195
Europe,11/23/2020,254.792
Europe,11/24/2020,257.278
Europe,11/25/2020,253.946
Europe,11/26/2020,247.482
Europe,11/27/2020,237.985
Europe,11/28/2020,228.437
Europe,11/29/2020,241.863
Europe,11/30/2020,230.029
Europe,12/1/2020,234.404
Europe,12/2/2020,237.438
Europe,12/3/2020,243.703
Europe,12/4/2020,251.46
Europe,12/5/2020,266.427
Europe,12/6/2020,266.676
Europe,12/7/2020,273.538
Europe,12/8/2020,269.61
Europe,12/9/2020,271.947
Europe,12/10/2020,276.472
Europe,12/11/2020,276.522
Europe,12/12/2020,278.163
Europe,12/13/2020,275.577
Europe,12/14/2020,273.886
Europe,12/15/2020,276.671
Europe,12/16/2020,270.952
Europe,12/17/2020,266.676
Europe,12/18/2020,255.637
Europe,12/19/2020,238.681
Europe,12/20/2020,222.421
Europe,12/21/2020,210.536
Europe,12/22/2020,189.652
Europe,12/23/2020,182.989
Europe,12/24/2020,169.215
Europe,12/25/2020,167.872
Europe,12/26/2020,159.767
Europe,12/27/2020,161.657
Europe,12/28/2020,156.485
Europe,12/29/2020,165.684
Europe,12/30/2020,169.563
Europe,12/31/2020,173.491
Europe,1/1/2021,145.993
Europe,1/2/2021,160.911
Europe,1/3/2021,158.325
Europe,1/4/2021,151.712
Europe,1/5/2021,155.988
Europe,1/6/2021,163.148
Europe,1/7/2021,168.519
Europe,1/8/2021,201.984
Europe,1/9/2021,200.989
Europe,1/10/2021,206.708
Europe,1/11/2021,216.205
Europe,1/12/2021,216.006
Europe,1/13/2021,215.111
Europe,1/14/2021,213.271
Europe,1/15/2021,211.68
Europe,1/16/2021,208
Europe,1/17/2021,203.625
Europe,1/18/2021,199.448
Europe,1/19/2021,195.967
Europe,1/20/2021,194.127
Europe,1/21/2021,195.022
Europe,1/22/2021,199.895
Europe,1/23/2021,210.089
Europe,1/24/2021,227.94
Europe,1/25/2021,240.173
Europe,1/26/2021,254.742
Europe,1/27/2021,264.985
Europe,1/28/2021,275.378
Europe,1/29/2021,283.185
Europe,1/30/2021,288.903
Europe,1/31/2021,291.041
Europe,2/1/2021,307.302
Europe,2/2/2021,310.434
Europe,2/3/2021,316.948
Europe,2/4/2021,325.153
Europe,2/5/2021,334.75
Europe,2/6/2021,346.137
Europe,2/7/2021,358.469
Europe,2/8/2021,362.845
Europe,2/9/2021,377.613
Europe,2/10/2021,384.376
Europe,2/11/2021,387.011
Europe,2/12/2021,385.519
Europe,2/13/2021,386.613
Europe,2/14/2021,384.823
Europe,2/15/2021,375.972
Europe,2/16/2021,354.192
Europe,2/17/2021,350.811
Europe,2/18/2021,351.159
Europe,2/19/2021,351.756
Europe,2/20/2021,351.806
Europe,2/21/2021,356.579
Europe,2/22/2021,369.707
Europe,2/23/2021,380.646
Europe,2/24/2021,377.961
Europe,2/25/2021,371.696
Europe,2/26/2021,363.988
Europe,2/27/2021,355.684
Europe,2/28/2021,344.148
Europe,3/1/2021,330.474
Europe,3/2/2021,324.059
Europe,3/3/2021,315.606
Europe,3/4/2021,308.694
Europe,3/5/2021,301.931
Europe,3/6/2021,291.539
Europe,3/7/2021,284.925
Europe,3/8/2021,280.898
Europe,3/9/2021,267.82
Europe,3/10/2021,256.88
Europe,3/11/2021,244.698
Europe,3/12/2021,239.775
Europe,3/13/2021,235.846
Europe,3/14/2021,227.592
Europe,3/15/2021,220.631
Europe,3/16/2021,212.973
Europe,3/17/2021,203.774
Europe,3/18/2021,203.177
Europe,3/19/2021,193.878
Europe,3/20/2021,184.978
Europe,3/21/2021,185.276
Europe,3/22/2021,175.381
Europe,3/23/2021,166.828
Europe,3/24/2021,166.927
Europe,3/25/2021,161.06
Europe,3/26/2021,158.822
Europe,3/27/2021,154.148
Europe,3/28/2021,145.894
Europe,3/29/2021,142.96
Europe,3/30/2021,143.01
Europe,3/31/2021,142.313
Europe,4/1/2021,136.197
Europe,4/2/2021,130.578
Europe,4/3/2021,126.401
Europe,4/4/2021,119.191
Europe,4/5/2021,118.147
Europe,4/6/2021,110.042
Europe,4/7/2021,101.191
Europe,4/8/2021,99.6
Europe,4/9/2021,97.113
Europe,4/10/2021,98.058
Europe,4/11/2021,92.588
Europe,4/12/2021,85.676
Europe,4/13/2021,90.301
Europe,4/14/2021,87.864
Europe,4/15/2021,80.505
Europe,4/16/2021,75.184
Europe,4/17/2021,64.692
Europe,4/18/2021,59.72
Europe,4/19/2021,58.477
Europe,4/20/2021,54.2
Europe,4/21/2021,50.769
Europe,4/22/2021,49.029
Europe,4/23/2021,47.885
Europe,4/24/2021,47.388
Europe,4/25/2021,46.891
Europe,4/26/2021,45.349
Europe,4/27/2021,44.454
Europe,4/28/2021,43.708
Europe,4/29/2021,42.913
Europe,4/30/2021,40.526
Europe,5/1/2021,38.587
Europe,5/2/2021,34.857
Europe,5/3/2021,33.316
Europe,5/4/2021,29.388
Europe,5/5/2021,27.846
Europe,5/6/2021,26.504
Europe,5/7/2021,24.465
Europe,5/8/2021,23.918
Europe,5/9/2021,24.117
Europe,5/10/2021,23.719
Europe,5/11/2021,23.669
Europe,5/12/2021,21.183
Europe,5/13/2021,18.896
Europe,5/14/2021,18.001
Europe,5/15/2021,15.514
Europe,5/16/2021,14.52
Europe,5/17/2021,13.873
Europe,5/18/2021,13.326
Europe,5/19/2021,12.431
Europe,5/20/2021,11.337
Europe,5/21/2021,10.641
Europe,5/22/2021,9.846
Europe,5/23/2021,9.647
Europe,5/24/2021,9.1
Europe,5/25/2021,7.857
Europe,5/26/2021,7.409
Europe,5/27/2021,7.26
Europe,5/28/2021,6.564
Europe,5/29/2021,6.017
Europe,5/30/2021,4.973
Europe,5/31/2021,4.973
Europe,6/1/2021,5.37
Europe,6/2/2021,5.321
Europe,6/3/2021,4.774
Europe,6/4/2021,4.326
Europe,6/5/2021,3.829
Europe,6/6/2021,3.481
Europe,6/7/2021,3.431
Europe,6/8/2021,2.984
Europe,6/9/2021,3.182
Europe,6/10/2021,3.282
Europe,6/11/2021,3.232
Europe,6/12/2021,3.729
Europe,6/13/2021,3.978
Europe,6/14/2021,3.829
Europe,6/15/2021,3.58
Europe,6/16/2021,3.033
Europe,6/17/2021,2.735
Europe,6/18/2021,2.337
Europe,6/19/2021,1.939
Europe,6/20/2021,1.541
Europe,6/21/2021,1.442
Europe,6/22/2021,1.343
Europe,6/23/2021,1.044
Europe,6/24/2021,0.895
Europe,6/25/2021,1.094
Europe,6/26/2021,1.044
Europe,6/27/2021,1.094
Europe,6/28/2021,1.144
Europe,6/29/2021,0.895
Europe,6/30/2021,1.193
Europe,7/1/2021,1.193
Europe,7/2/2021,0.995
Europe,7/3/2021,1.243
Europe,7/4/2021,1.144
Europe,7/5/2021,1.193
Europe,7/6/2021,1.492
Europe,7/7/2021,1.79
Europe,7/8/2021,2.088
Europe,7/9/2021,2.685
Europe,7/10/2021,2.635
Europe,7/11/2021,2.834
Europe,7/12/2021,2.984
Europe,7/13/2021,3.182
Europe,7/14/2021,2.934
Europe,7/15/2021,3.182
Europe,7/16/2021,3.332
Europe,7/17/2021,3.879
Europe,7/18/2021,4.674
Europe,7/19/2021,4.973
Europe,7/20/2021,6.564
Europe,7/21/2021,7.31
Europe,7/22/2021,8.354
Europe,7/23/2021,9
Europe,7/24/2021,9.348
Europe,7/25/2021,9.398
Europe,7/26/2021,9.647
Europe,7/27/2021,9.05
Europe,7/28/2021,9.398
Europe,7/29/2021,10.044
Europe,7/30/2021,10.343
Europe,7/31/2021,11.337
Europe,8/1/2021,12.232
Europe,8/2/2021,12.68
Europe,8/3/2021,14.371
Europe,8/4/2021,17.802
Europe,8/5/2021,22.028
Europe,8/6/2021,27.597
Europe,8/7/2021,32.272
Europe,8/8/2021,39.333
Europe,8/9/2021,41.521
Europe,8/10/2021,49.228
Europe,8/11/2021,58.527
Europe,8/12/2021,65.588
Europe,8/13/2021,77.024
Europe,8/14/2021,90.5
Europe,8/15/2021,101.191
Europe,8/16/2021,107.705
Europe,8/17/2021,119.191
Europe,8/18/2021,128.689
Europe,8/19/2021,141.021
Europe,8/20/2021,148.778
Europe,8/21/2021,161.11
Europe,8/22/2021,167.922
Europe,8/23/2021,177.718
Europe,8/24/2021,195.072
Europe,8/25/2021,213.321
Europe,8/26/2021,231.52
Europe,8/27/2021,250.714
Europe,8/28/2021,262.996
Europe,8/29/2021,274.632
Europe,8/30/2021,279.058
Europe,8/31/2021,291.688
Europe,9/1/2021,298.55
Europe,9/2/2021,296.81
Europe,9/3/2021,295.517
Europe,9/4/2021,299.445
Europe,9/5/2021,305.81
Europe,9/6/2021,306.605
Europe,9/7/2021,290.992
Europe,9/8/2021,295.815
Europe,9/9/2021,303.025
Europe,9/10/2021,307.103
Europe,9/11/2021,301.384
Europe,9/12/2021,299.793
Europe,9/13/2021,295.218
Europe,9/14/2021,307.898
Europe,9/15/2021,303.572
Europe,9/16/2021,300.788
Europe,9/17/2021,299.893
Europe,9/18/2021,298.898
Europe,9/19/2021,294.721
Europe,9/20/2021,296.76
Europe,9/21/2021,290.644
Europe,9/22/2021,282.091
Europe,9/23/2021,273.439
Europe,9/24/2021,266.825
Europe,9/25/2021,257.626
Europe,9/26/2021,245.642
Europe,9/27/2021,237.885
Europe,9/28/2021,224.062
Europe,9/29/2021,217.1
Europe,9/30/2021,212.177
Europe,10/1/2021,203.277
Europe,10/2/2021,197.558
Europe,10/3/2021,193.978
Africa,2/25/2020,
Africa,2/26/2020,
Africa,2/27/2020,
Africa,2/28/2020,
Africa,2/29/2020,
Africa,3/1/2020,0.003
Africa,3/2/2020,0.01
Africa,3/3/2020,0.013
Africa,3/4/2020,0.035
Africa,3/5/2020,0.035
Africa,3/6/2020,0.051
Africa,3/7/2020,0.051
Africa,3/8/2020,0.058
Africa,3/9/2020,0.054
Africa,3/10/2020,0.048
Africa,3/11/2020,0.026
Africa,3/12/2020,0.038
Africa,3/13/2020,0.029
Africa,3/14/2020,0.064
Africa,3/15/2020,0.093
Africa,3/16/2020,0.109
Africa,3/17/2020,0.128
Africa,3/18/2020,0.173
Africa,3/19/2020,0.202
Africa,3/20/2020,0.205
Africa,3/21/2020,0.327
Africa,3/22/2020,0.49
Africa,3/23/2020,0.564
Africa,3/24/2020,0.653
Africa,3/25/2020,0.73
Africa,3/26/2020,0.897
Africa,3/27/2020,1.021
Africa,3/28/2020,1.009
Africa,3/29/2020,0.993
Africa,3/30/2020,1.133
Africa,3/31/2020,1.447
Africa,4/1/2020,1.745
Africa,4/2/2020,1.982
Africa,4/3/2020,2.44
Africa,4/4/2020,2.552
Africa,4/5/2020,2.59
Africa,4/6/2020,2.686
Africa,4/7/2020,2.408
Africa,4/8/2020,2.321
Africa,4/9/2020,2.177
Africa,4/10/2020,1.889
Africa,4/11/2020,1.838
Africa,4/12/2020,1.902
Africa,4/13/2020,1.793
Africa,4/14/2020,1.928
Africa,4/15/2020,1.883
Africa,4/16/2020,1.928
Africa,4/17/2020,2.104
Africa,4/18/2020,2.27
Africa,4/19/2020,2.289
Africa,4/20/2020,2.353
Africa,4/21/2020,2.373
Africa,4/22/2020,2.401
Africa,4/23/2020,2.366
Africa,4/24/2020,2.27
Africa,4/25/2020,2.312
Africa,4/26/2020,2.411
Africa,4/27/2020,2.558
Africa,4/28/2020,2.683
Africa,4/29/2020,3.003
Africa,4/30/2020,3.199
Africa,5/1/2020,3.288
Africa,5/2/2020,3.327
Africa,5/3/2020,3.496
Africa,5/4/2020,3.621
Africa,5/5/2020,3.807
Africa,5/6/2020,3.679
Africa,5/7/2020,3.765
Africa,5/8/2020,3.89
Africa,5/9/2020,4.044
Africa,5/10/2020,3.999
Africa,5/11/2020,3.98
Africa,5/12/2020,3.935
Africa,5/13/2020,4.022
Africa,5/14/2020,4.034
Africa,5/15/2020,4.034
Africa,5/16/2020,4.044
Africa,5/17/2020,4.15
Africa,5/18/2020,4.194
Africa,5/19/2020,4.194
Africa,5/20/2020,4.127
Africa,5/21/2020,4.118
Africa,5/22/2020,4.127
Africa,5/23/2020,4.137
Africa,5/24/2020,4.121
Africa,5/25/2020,4.169
Africa,5/26/2020,4.226
Africa,5/27/2020,4.21
Africa,5/28/2020,4.063
Africa,5/29/2020,3.893
Africa,5/30/2020,3.695
Africa,5/31/2020,3.484
Africa,6/1/2020,3.234
Africa,6/2/2020,2.975
Africa,6/3/2020,2.805
Africa,6/4/2020,2.67
Africa,6/5/2020,2.565
Africa,6/6/2020,2.507
Africa,6/7/2020,2.433
Africa,6/8/2020,2.408
Africa,6/9/2020,2.421
Africa,6/10/2020,2.405
Africa,6/11/2020,2.427
Africa,6/12/2020,2.443
Africa,6/13/2020,2.433
Africa,6/14/2020,2.449
Africa,6/15/2020,2.453
Africa,6/16/2020,2.449
Africa,6/17/2020,2.51
Africa,6/18/2020,2.549
Africa,6/19/2020,2.581
Africa,6/20/2020,2.629
Africa,6/21/2020,2.728
Africa,6/22/2020,2.846
Africa,6/23/2020,2.975
Africa,6/24/2020,3.138
Africa,6/25/2020,3.394
Africa,6/26/2020,3.781
Africa,6/27/2020,4.281
Africa,6/28/2020,4.809
Africa,6/29/2020,5.286
Africa,6/30/2020,5.863
Africa,7/1/2020,6.481
Africa,7/2/2020,7.083
Africa,7/3/2020,7.636
Africa,7/4/2020,8.107
Africa,7/5/2020,8.543
Africa,7/6/2020,9.071
Africa,7/7/2020,9.516
Africa,7/8/2020,9.849
Africa,7/9/2020,10.089
Africa,7/10/2020,10.156
Africa,7/11/2020,10.284
Africa,7/12/2020,10.419
Africa,7/13/2020,10.518
Africa,7/14/2020,10.685
Africa,7/15/2020,10.957
Africa,7/16/2020,11.357
Africa,7/17/2020,11.866
Africa,7/18/2020,12.286
Africa,7/19/2020,12.452
Africa,7/20/2020,12.814
Africa,7/21/2020,13.006
Africa,7/22/2020,13.134
Africa,7/23/2020,13.221
Africa,7/24/2020,13.483
Africa,7/25/2020,13.496
Africa,7/26/2020,13.682
Africa,7/27/2020,13.71
Africa,7/28/2020,13.887
Africa,7/29/2020,13.951
Africa,7/30/2020,13.919
Africa,7/31/2020,13.56
Africa,8/1/2020,13.403
Africa,8/2/2020,13.153
Africa,8/3/2020,12.804
Africa,8/4/2020,12.452
Africa,8/5/2020,12.25
Africa,8/6/2020,12.151
Africa,8/7/2020,12.042
Africa,8/8/2020,11.985
Africa,8/9/2020,11.831
Africa,8/10/2020,11.975
Africa,8/11/2020,11.847
Africa,8/12/2020,11.668
Africa,8/13/2020,11.402
Africa,8/14/2020,11.235
Africa,8/15/2020,11.014
Africa,8/16/2020,10.96
Africa,8/17/2020,10.608
Africa,8/18/2020,10.374
Africa,8/19/2020,10.08
Africa,8/20/2020,9.833
Africa,8/21/2020,9.615
Africa,8/22/2020,9.398
Africa,8/23/2020,9.212
Africa,8/24/2020,9.071
Africa,8/25/2020,8.914
Africa,8/26/2020,8.876
Africa,8/27/2020,8.831
Africa,8/28/2020,8.76
Africa,8/29/2020,8.687
Africa,8/30/2020,8.6
Africa,8/31/2020,8.44
Africa,9/1/2020,8.341
Africa,9/2/2020,8.13
Africa,9/3/2020,7.854
Africa,9/4/2020,7.588
Africa,9/5/2020,7.332
Africa,9/6/2020,7.102
Africa,9/7/2020,6.913
Africa,9/8/2020,6.74
Africa,9/9/2020,6.589
Africa,9/10/2020,6.465
Africa,9/11/2020,6.337
Africa,9/12/2020,6.199
Africa,9/13/2020,6.052
Africa,9/14/2020,5.901
Africa,9/15/2020,5.751
Africa,9/16/2020,5.603
Africa,9/17/2020,5.462
Africa,9/18/2020,5.318
Africa,9/19/2020,5.174
Africa,9/20/2020,5.033
Africa,9/21/2020,4.889
Africa,9/22/2020,4.739
Africa,9/23/2020,4.591
Africa,9/24/2020,4.435
Africa,9/25/2020,4.294
Africa,9/26/2020,4.134
Africa,9/27/2020,3.974
Africa,9/28/2020,3.81
Africa,9/29/2020,3.695
